ID,Size,Amplitude,Time,Wrong,Device
2, 0.9, 1.5, 2.220066, 0, pad
2, 0.9, 1.5, 1.222908, 0, pad
2, 0.9, 1.5, 1.175188, 0, pad
2, 0.9, 1.5, 0.8960363, 0, pad
2, 0.9, 1.5, 1.078671, 0, pad
2, 0.9, 1.5, 0.8810421, 0, pad
2, 0.9, 1.5, 1.006412, 0, pad
2, 0.9, 1.5, 0.9514027, 0, pad
2, 0.9, 1.5, 0.8078446, 0, pad
2, 0.9, 1.5, 0.9147193, 0, pad
2, 0.6, 1.5, 0.4472246, 0, pad
2, 0.6, 1.5, 1.007867, 0, pad
2, 0.6, 1.5, 1.005589, 0, pad
2, 0.6, 1.5, 0.8949651, 0, pad
2, 0.6, 1.5, 1.002722, 0, pad
2, 0.6, 1.5, 0.983982, 0, pad
2, 0.6, 1.5, 0.965893, 0, pad
2, 0.6, 1.5, 1.055857, 0, pad
2, 0.6, 1.5, 0.9942718, 0, pad
2, 0.6, 1.5, 1.134569, 0, pad
2, 0.3, 1.5, 1.447211, 0, pad
2, 0.3, 1.5, 1.314651, 0, pad
2, 0.3, 1.5, 1.382, 0, pad
2, 0.3, 1.5, 1.007072, 0, pad
2, 0.3, 1.5, 1.277476, 0, pad
2, 0.3, 1.5, 1.330518, 0, pad
2, 0.3, 1.5, 1.081797, 0, pad
2, 0.3, 1.5, 1.247219, 0, pad
2, 0.3, 1.5, 1.316607, 0, pad
2, 0.3, 1.5, 1.339995, 0, pad
2, 0.9, 3, 0.9998963, 0, pad
2, 0.9, 3, 1.074414, 0, pad
2, 0.9, 3, 1.134998, 0, pad
2, 0.9, 3, 1.067854, 0, pad
2, 0.9, 3, 1.494923, 0, pad
2, 0.9, 3, 1.368918, 0, pad
2, 0.9, 3, 1.009124, 0, pad
2, 0.9, 3, 1.180665, 0, pad
2, 0.9, 3, 0.9527022, 0, pad
2, 0.9, 3, 1.173399, 0, pad
2, 0.6, 3, 0.4864919, 0, pad
2, 0.6, 3, 1.273105, 0, pad
2, 0.6, 3, 1.82094, 0, pad
2, 0.6, 3, 0.9377655, 0, pad
2, 0.6, 3, 1.195906, 0, pad
2, 0.6, 3, 1.21901, 0, pad
2, 0.6, 3, 1.29135, 0, pad
2, 0.6, 3, 1.187969, 0, pad
2, 0.6, 3, 1.037851, 0, pad
2, 0.6, 3, 1.396206, 0, pad
2, 0.3, 3, 1.548041, 0, pad
2, 0.3, 3, 1.016207, 0, pad
2, 0.3, 3, 1.508398, 0, pad
2, 0.3, 3, 1.087172, 0, pad
2, 0.3, 3, 1.427231, 0, pad
2, 0.3, 3, 1.516545, 0, pad
2, 0.3, 3, 1.829118, 1, pad
2, 0.3, 3, 1.323885, 0, pad
2, 0.3, 3, 1.440013, 0, pad
2, 0.3, 3, 1.37419, 0, pad
2, 0.3, 3, 1.458708, 0, pad
2, 0.9, 4.5, 1.056459, 0, pad
2, 0.9, 4.5, 0.9800823, 0, pad
2, 0.9, 4.5, 1.153875, 0, pad
2, 0.9, 4.5, 1.183919, 0, pad
2, 0.9, 4.5, 2.230502, 0, pad
2, 0.9, 4.5, 1.397208, 0, pad
2, 0.9, 4.5, 1.373808, 0, pad
2, 0.9, 4.5, 1.152449, 0, pad
2, 0.9, 4.5, 1.358225, 0, pad
2, 0.9, 4.5, 1.211433, 0, pad
2, 0.6, 4.5, 0.8171833, 0, pad
2, 0.6, 4.5, 1.61467, 0, pad
2, 0.6, 4.5, 1.532034, 0, pad
2, 0.6, 4.5, 1.26103, 0, pad
2, 0.6, 4.5, 1.44744, 1, pad
2, 0.6, 4.5, 0.9661, 0, pad
2, 0.6, 4.5, 1.104286, 0, pad
2, 0.6, 4.5, 1.314772, 0, pad
2, 0.6, 4.5, 1.373587, 0, pad
2, 0.6, 4.5, 1.441139, 0, pad
2, 0.6, 4.5, 1.279659, 0, pad
2, 0.3, 4.5, 1.903033, 0, pad
2, 0.3, 4.5, 1.504313, 0, pad
2, 0.3, 4.5, 1.748265, 0, pad
2, 0.3, 4.5, 2.047328, 0, pad
2, 0.3, 4.5, 2.134859, 0, pad
2, 0.3, 4.5, 1.727935, 0, pad
2, 0.3, 4.5, 1.770968, 0, pad
2, 0.3, 4.5, 1.666389, 0, pad
2, 0.3, 4.5, 1.845338, 0, pad
2, 0.3, 4.5, 1.418483, 0, pad
